 coffee makes stay all night;worry
 thought was your best;worry
 feels boring time for fun today and not much the mood for either;sadness
 get one those and maybe next time;happiness
 who maybe someday you'll come home and your;worry
 that supposed mean have dog now;fun
 like how the code under your name says it's looking very better than;empty
 that's how supposed and sometimes get too busy recognize that but always family after god;neutral
 well sorry you don't like july for those reasons;sadness
 yes it's hard didn't get home until 3:00 not like sleep;sadness
 i'm concerned for that family;worry
 the cast true blood was there;happiness
 that's not hope you get better soon and good luck with the;worry
 you get headaches what you nothing works for mine;worry
 was just true and you cause having dirty thoughts well also some other;fun
 very very very very more how was please tell;surprise
 feel lot better but hurt like good luck with the lousy student;relief
 it's very nice able following you;happiness
 have you noticed that we're the beginning what may the worst recession since the 1930's;worry
 it's the the eternal going released sometime this autumn;love
 that the best dig your it's gotten long since i've seen you;sadness
 thanks for the odyssey;love
 it's think the other one and the one that should kept the comfort our;worry
 wont and keeps officially hate;hate
 you are very much welcome;happiness
 either but like always loved the girl turn gay for;love
 yeah like they have your heart too but met and seems more real;happiness
 then kill and have;neutral
 yes yes yes fun cant like make with too much front ill get;fun
 you should come over before and teach how;neutral
 i'm started program called has worked;surprise
 didn't get lot sleep myself last and good reading;worry
 your missing qualifying think david leading with;sadness
 have idea how work;neutral
 did you decide mine has been bothering but never had checked out;worry
 it's just really bad sinus they're just watching out for since traveled thanks though;relief
 i'm not sure what you mean this good;worry
 wish the birthday massacre would come think they said they're thinking about;happiness
 parasites becoming resistant drugs this really not good affects many people;worry
 starts sunday and i'm sad can't afford;sadness
 song please donate fund for the cable bill think how you will make her;happiness
 within returned keep working hard till june;enthusiasm
 your the only love really have several;sadness
 your the you suck;neutral
 bacon roll and tea and the your friend;worry
 band from hawaii with all you sublime can just move along;fun
 beautiful song for anyone that could use pick tonight;neutral
 bird flew into window parents house and snapped his poor gotta bury him;sadness
 bit early confirm but daily site are still the rise;neutral
 was eating she started more;empty
 central lesson history that states are parasites which always expand until they destroy their host;hate
 delay until midnight bloody;worry
 dog got hit car front house;sadness
 don't stop believing why;fun
 dutch marketing agency asking job applicants apply 140 characters less;neutral
 female robin just flew into window and watched her die think going cry;sadness
 friend someone who will help you real friend someone who will help you move body;neutral
 gift and with level min class;happiness
 girl big hair rock black velvet baby;surprise
 guy called kid earlier and that hurts;surprise
 happy mother's day all and soon mom's out;surprise
 life for family probably got her spelling bee spell check recognize;love
 little mile run i'm not impressed with the;sadness
 little happy for the wine free time who love this day;happiness
 long and stressful day coming have write responses doing colleagues job;worry
 long day with the i'm tired had;happiness
 lovely couple days with friends from least the weather improved for their last day call tomorrow;love
 lovely weekend away now relaxed and well rested and ready for the week back two weeks;love
 message from could you let people know have been booted off;sadness
 worst fate used straight now straight straight;neutral
 new week new legend;happiness
 night alone with pro tools ill take that;happiness
 painter paints pictures but musicians paint their pictures silence;worry
 pink balloon for mum her day;worry
 post for anyone interested;neutral
 reply from would make replies usually the people who call him then tells them them;fun
 salt pig thing she broke her other you guys even salt pig;surprise
 salute chapel hill north from;happiness
 short hours left work;neutral
 shower feels refreshing after long day the fair;relief
 simple nice dinner doesn't exist;sadness
 slice movie and shared hot saturday nights are date nights again;happiness
 slightly less disturbed after which good looking forward some quality time with boy;love
 sunny morning the big with lawns and mile run;sadness
 surprisingly good now its time hopefully sweet dreams await;happiness
 sweat sweat thought was starts with and then moves onto spelling;relief
 sandwich and hug sound fantastic right about now;happiness
 sweltering afternoon wonder the snakes are heading the the nasty things can;worry
 that necessary have ever heard school and horrible;hate
 year from now pretty sure not ready for;worry
 need work why cant ever get the weekends makes want cry;worry
 that's proper cup cafe con with fat milk and little bit sugar;neutral
 there huge spider the towel glad isn't here sorry mum cant bring the rest;worry
 did you see holding hands with his romantic even white;love
 taking back are playing new days after leave;sadness
 woke feels good sleep;fun
 the only thing that can how feel rite;empty
 want see august but dammit the decent seats are;sadness
 tired feel wanna work but yeah goin work few;sadness
 blackberry curve took gash the screen the day get invisible shields well it'll good advertisement;relief
 only have orange slice left eat now later this quite pickle;love
 have started come but looks like have wait yet another two weeks for dreadfully;hate
 the new from new moon are don't think can wait months;happiness
 looks like have home vegas this much for;happiness
 hose has leaked water all over the new floating floor;hate
 about stick work till suck and worked most the;hate
 about book train tickets for;worry
 about clock into work;neutral
 about drink hot chocolate;happiness
 about hair and nails;enthusiasm
 about embark large tour bars for hopefully won't die from alcohol poisoning;worry
 about enjoy the silence;neutral
 about get wisdom teeth;worry
 about eat breakfast jay cafe with one and only;neutral
 about hour journey home;enthusiasm
 about pick from the more house;worry
 about last theater lunch gonna;sadness
 about school help mother set for teacher how ironic;hate
 about have dinner and then evening playing already packed and ready head home tomorrow have;neutral
 about have lunch with meeting with the too badly;neutral
 about have some cake for sister's birthday;happiness
 about head was gonna take the bus paradise and but missed;sadness
 about head the goodnight;neutral
 about hit the came with goodnight world and all those who inhabit;neutral
 about hop the miss little soap;neutral
 about leave the i'm tired and voice;worry
 about lock getting better staying;fun
 about make shit happen;worry
 about out scrub off make and tonight was fun;happiness
 about play first game apple wish;happiness
 about run the half crossed for time;neutral
 about start getting ready for took out the park wish could lay around;sadness
 about start least mopping the floor;sadness
 about start work and missing him like wont seeing him till tuesday;sadness
 about take then see how doing;surprise
 about take take that percentage feeling worse;worry
 about take mum out for shopping and coffee for mothers day;happiness
 about venture forth turkey creek fetch the boy after his post hope had fun;happiness
 about watch the star movie;enthusiasm
 absolutely got factor must not turn must not look like left shoulder burnt from yesterday;worry
 absolutely gutted that not going you guys have just got home and need head downtown this;sadness
 gutted this ill when it's this sunny outside and have shit loads revision for;worry
 our building been like that for the past days;sadness
 broke the waiting get estimate the bright gonna join this;sadness
 academy rector with tons tutors looks like the way since all the good draw engines and mana;neutral
 according quarter families under six live;worry
 according quarter families with children under six live;worry
 according smoking weed makes you consider myself the;neutral
 according look like sexy not;surprise
 according more between the hours and with sunday and saturday filled with;neutral
 i'm back and has drive her mate somewhere;neutral
 achieving new appreciation how build script can really painful and cumbersome;worry
 forward right through that;neutral
 ghost isn't damn network's lucky they gave walk the line place;surprise
 acquiring live now where did put memory would like boot from wonder left home;surprise
 soccer shall see young after don't want her dressed though;fun
 actual watching the lion;neutral
 actual entry the dollar made just shake head due the fact that things just work;surprise
 actually great start the hope continues getting new oversized bed the;happiness
 actually did progressive studying;neutral
 actually could with going weight watchers;neutral
 actually i'm really missing fabian which pretty sad since talked him hours gosh time flies when you miss;relief
 actually i've been holed quite for this one those times regret never having married gotten cat;neutral
 actually just woke going attempt see again with;neutral
 like almost everything about job right except the part where it's not permanent;worry
 think i'll more upset lost data for was pretty far into the game;worry
 think being mean feel sorry now;worry
 ada keys the channel straight tasks approach strangers the hmm;surprise
 added minutes morning sleep cutting out useless today nice;happiness
 added page wondering this one will show;neutral
 watching the video over and over should out;neutral
 that last was going see the brothers but guess what sick;worry
 comments for friends want;neutral
 names account and learning how use this amazing;neutral
 admitting that don't like action plots and like romance plots always makes feel like i'm setting back the feminist;neutral
 after and would nicer just;neutral
 after tries and arms was successful now look like;worry
 after years cat today figured out how open the time for target run buy safety locks;neutral
 after hours not sleeping time for far good;relief
 after and looks like waiting least until;worry
 after weeks has finally rained not quite enough yet but more seems coming the garden very happy about;happiness
 after great day work with the disappointment with roof;worry
 after little bit the drink isn't actually strong anymore;neutral
 after week staying with i'm home can start new book;neutral
 after being down for several finally site back setting mistake;relief
 after bragging about kitten cat never came home wanna throw;sadness
 after france was gonna spend more time the overcome negative reaction good luck;neutral
 after hearing sing she came off the most beautiful person ever feel bad for first impression though;love
 after said how are you she did double take damn should have let her look around first;surprise
 after mad finally calls back was think care far anything happened them;worry
 after previous and also always gets motivated for brand new;neutral
 after pub lunch now going daughters for tea life good;love
 after seeing star noticed they went little crazy with the lens;fun
 after show our house saying goodbye soon;neutral
 after sleeping the rest the day was got spend the last with favorite kids are;happiness
 after some going sleep;relief
 after the moments the friends and moved the trail and sat the end the just talking and being silly;happiness
 after cent hot dogs;happiness
 afternoon from office has been moved but not the system mine one few surviving good;relief
 have the first rehearsal with this wish luck;happiness
 again working the shop don't think will achieve the goal the previously set time will keep going;worry
 i'm stuck traffic jams somewhat starting the same situation every that's really;sadness
 check out guys rock this one too;neutral
 out about going wales not;worry
 missed like half like start watching things the middle the forgot record;worry
 good library seems work why not there;neutral
 just finished making tea for tomorrow night;relief
 just saw little nephews all well with the world love those boys have say law does great;love
 midday great time for breakfast;enthusiasm
 remember the days when you'd sleep until well guess who did that god feel like loser;sadness
 seriously even work with children some how still just got;worry
 shit chest hurts now;sadness
 better snow now stuck indoors still weekend coming and fresh air excellent hope its;happiness
 what lovely day for ride and cake making rooting those who are your;happiness
 was you could eat much ice cream you never eat much ice cream;happiness
 just remembered some news coming from someone once again may the commence;relief
 nice back commute although three days off and are quadriceps literally;happiness
 also figuring out when we're going rome start thinkin when you wanna;neutral
 lets start here come;fun
 that was easy just received the new link for the rig;happiness
 the bank holiday shift what fun;relief
 bank holiday bed and getting excited for roast dinner later;happiness
 brother's wallpaper his phone dolly the sheep;happiness
 starts tomorrow know been freak but won't able anything till the end see all then;neutral
 they need earn maybe could get them jobs chicks takes over;fun
 just woke forgot alarm;neutral
 everyone's out today taking the sunny weather except might and watch some;worry
 feels good have played guitar hero after suck now but;relief
 hate being sick watching and sleeping;hate
 hate when you your teeth hard you make your gums bleed;empty
 i'm confused what can don't wanna run away but can really handle real what love false;worry
 getting really tired and might have sleep without talking her again;worry
 its gloomy out i'm pretty sure just heard thunder;worry
 man and getting ready for work wanna;sadness
 saved from the lawn the rain now have plenty time blessed are the rain;happiness
 sore throat and want back but have work;sadness
 yes the obligations kept away from now back will try update much lost donor;sadness
 big scary bug flying around;worry
 members the and playing with void missed and are the union;neutral
 forgot about the test today;worry
 got new account that lasts till limit daily;happiness
 just from days now off sun;happiness
 love chinese not gonna see;love
 believe actually life worth taking;fun
 don't love this movie all it's;love
 bank holiday slept late now going dinner sisters real and late get cold dinner now;worry
 feel sorry for that little girl can't watch her crying;worry
 happy ashley germany but not but will show the clock yeah love;love
 think legs are burnt they hurt;worry
 i'm engulfed who told buy damn shoes;sadness
 clean and even though wearing dirty clothes love two and half men it's;relief
 mothers day first one;love
 got new sheets for bed;worry
 seen you all day;worry
 know what really sprained;hate
 think the rain gonna begin shortly;worry
 getting worse more day;worry
 the calm after the all night everyone and happy day those applies;neutral
 find anything because have way too much open;surprise
 almost can't got work again rite after come gimme some;hate
 fuck none friends want see and they don't wanna chill its just myself and;hate
 hurry and shower before this storm hits;worry
 now you away other song theirs;happiness
 let the right one broke;worry
 falling asleep there way i'll able survive liverpool can't wait have;enthusiasm
 but can't get install file work;sadness
 feel ill think should drink;worry
 got stitches seriously cant wait the;worry
 got talent giving make stop make stop;worry
 man blew more shredding;worry
 off see spring home make home time see last show;neutral
 heading the for the ladies the 80's;happiness
 tonight with the lady and friends;love
 flop comes bet get raised turn river then check and bets raise;neutral
 woke and missed much speech;surprise
 aku very bad dream;surprise
 alcohol but alcohol cancels out;worry
 alcohol does not promote weight;neutral
 alcohol makes and miss and want him hurts;worry
 died she can't catch break man;sadness
 alex slammed her head into the edge the table about min she's going have blue;worry
 alexander definitely new favorite player;love
 has clogged thought i'd post just had now will have;surprise
 was it's strategic management;relief
 doesn't know what wear the cinema;surprise
 alkaline trio was saves the day but had great time was awesome seeing everybody and out;happiness
 all alone for the;happiness
 all alone this old house thanks for the net which keeps alive and whoever invented the wanna kiss your;fun
 all still watching eating italian chocolate and solving logic;sadness
 all cash and looking for find any;neutral
 all done taking back hurts;sadness
 all time finally start down;neutral
 all dressed now everything;happiness
 all dressed and where;sadness
 all showered and clean-shaven and have nowhere friday night;neutral
 all want see him and know it's not gonna;worry
 all want sit back relax for little how can that this;worry
 all all this has far gone much better than helps have raised dog before and feel doing things right;happiness
 all mom's the world congratulations;enthusiasm
 all moved our new exciting;happiness
 all loved ones are leaving sad;sadness
 all spare time seems spent doing this;sadness
 all worms either escaped died;sadness
 all new implementation test discovery for this time good start;relief
 all sudden i'm craving broccoli and cheese soup really the hunger;neutral
 all sudden i'm craving broccoli and cheese soup really mouth watering bread bowl;neutral
 all you can have fun all day while cleaning hair;love
 all and ready device feel free any time actually get something;happiness
 all ready for costume there's one;neutral
 all ready for except arm;worry
 all time for happy;love
 all the makes think should sign this;enthusiasm
 all the cool people want find for following today are and guess the english don't;neutral
 all the food house has sugar ants;sadness
 all the money the world could never make happy being mom with son;love
 all the people talk are;sadness
 all these follow make feel really unpopular;worry
 all this talk has wanting maybe i'll have small bit over haven't had any since;love
 all time low mean much hope get see them would amazing;happiness
 all you get ready enjoy your special;love
 all zombie songs are now dedicated;fun
 sun wearing with advisory the whole this should except people make;neutral
 eyes even mor red than they were think i'll stay inside;empty
 interview went got rejection from though going long weekend hear from monday;worry
 allies not coming over;relief
 how everyone doing this everyone had great weekend mine was pretty its;happiness
 almost 100 cases swine hope may still decides come visits;neutral
 almost more hours then out time couldn't any;worry
 almost all are here tomorrow mud;hate
 almost dere really tired eyes really dry;neutral
 almost screen was set 100% brightness after got headache now;hate
 almost done with first day the missed this then headed fort collins close down;happiness
 almost dun the dance;happiness
 almost everyone can suck right about had here with people over;hate
 almost fell asleep under the hair dryer feel like i'm going puke;sadness
 almost finished not essay power;neutral
 almost got didn't work out;worry
 almost got giant car accident the 101;relief
 almost got the face while falling asleep being sick;hate
 almost new york city;neutral
 almost made out the apple store with but they didn't have the replacement fan;neutral
 almost made reading comedy all only took extra hours with basically doubled;sadness
 almost ready for new until found bug please;neutral
 almost ready leave the house head;happiness
 almost our last night here japan will miss;surprise
 almost time say good bye i'll miss;surprise
 almost time take the kids school;love
 almost will never catch;worry
 sad and quiet and empty tonight;sadness
 new pictures some really old some check out the new ones you wish;neutral
 the the afternoon and fresh the can fun;neutral
 already our can people we're fighting for air con because fans just don't but can't find the budget;sadness
 already back from shopping and about nice roast;happiness
 already crying and the movie only started like ago;worry
 already feel like such idiot the phone and makes worse when brandon says didn't say the right stuff;love
 already know i'm gonna miss next mom needs more work not good and hurts;worry
 already knows hurrah for;love
 already missing home mom's for the night watching little and getting some rest for birthday party tomorrow;sadness
 already and the and french best day life;love
 park with family for back then you head bed before then;happiness
 party was all had now it's over;love
 back from decompression happy what's the good;neutral
 think it's time for though i'll probably surf the net for another hour before sleep;fun
 live next hours vivid spring summer music and;happiness
 day was going but got and all potato salad was gone;happiness
 playing cards the rain wasn't the and now might but was fun;fun
 need get sleep can awake for mothers' good morning;happiness
 also your are like just thought you should;worry
 also finally home with friends kinda nice sit quiet wish the was here;relief
 also hit chin something when fell down and hurts work gonna suck;sadness
 also managed ink half more unfortunately page will totally but least tried hard before decided move;worry
 also popped the phone open and got all that goddamn dust but wore out clip the camera panel had glue shut;hate
 also was happy dance and then told was the most adorable happy dance ever;happiness
 also just hanging right just bored didn't have work again today this hours money;worry
 also just realized that digital voice recorder doesn't have think picked the wrong model;worry
 also love and light everyone else who have not been able fit into last thank all;love
 also with the not driving part could afford also living with roommate would save even more;relief
 anyone else i've only been awake for and already;sadness
 designed the banner for pretty cute;love
 i'm really missing just thought would throw that one out;sadness
 why are hard even when the long ones are snapped;worry
 proof number that have life have imaginary named it's sad that friends encourage;neutral
 hope you enjoy our;neutral
 although killing right now here;happiness
 although becoming tuesday new zealand;neutral
 although technically the major project gets something that's communal theory but always comes and;neutral
 although wasn't great don't think was bad everyone least taylor was;neutral
 love all can smell food and makes hungry;love
 always excited for new chapter just expect;surprise
 always get hopes too were close;relief
 always listen that song start makes remember moments with friends primary school;surprise
 always makes bad decisions;worry
 always thinking about look for good place everyone who supports every site joined;happiness
 always always cold and always have cant wait for the want keyboard;worry
 about sell medieval trading sad;sadness
 bored out have got get this need;love
 but because princess got;worry
 after busy hope had;relief
 going get some when get paid jack;neutral
 good what's miami how come wrote;neutral
 hating life the there's only many delicate little mind can take;worry
 heading into lovely nice may but hopefully i'll too;worry
 going catch with you guys later people who are hurt sardonic quotes why are you hit back;sadness
 out time too i'm got the tomorrow too i'm gonna suffer;sadness
 really over most certainly;worry
 the only one experiencing problems logging into digital point forums;worry
 the only one who likes;neutral
 the mix the galaxy friday make the most this one your listening;love
 the place called take out from somebody;worry
 listening wacky friend who's going ain't all tired and i'm messed bout;worry
 now member international society now can only make family stop;relief
 now wearing the other half the glass wine;neutral
 planning going sleep too tired any work;relief
 sitting the library with eyes half closed cause slept while;worry
 and wishes she had touch;worry
 happy about today the going home bit but meeting everyone will the extreme;love
 trying get through the pilot the first season night gosh pass the;worry
 day with he's good;love
 brand new and it's the looks like won't getting another one until next;happiness
 american trade journalists ask are almost 100% the much how;neutral
 great did you the smile that never disappeared off all owe you;relief
 dream car but its wishful thinking;worry
 extra night with baby train;hate
 hour walking hot weather satisfied but hurting;relief
 ultimatum ultimatum matter how you dress and that;sadness
 and happy mother's day all you sure are the heart;love
 and apparently misplaced the;sadness
 and because wasn't having bad enough time last night body decided wanted sick;surprise
 and before crash chicken breast beans;neutral
 and tell but comparison between the rocky mountains and mountains;neutral
 and egg with grain;surprise
 and figuring out how watch games next after the dreaded;fun
 and gadget show today can today any;worry
 and hope all your weekends are going;happiness
 and guess the second time it's still great;happiness
 and happy day all you out there hope you had good day;love
 and happy star wars day;love
 and here goes first from application from bold long;neutral
 and ain't happy its just the world don't feel ugly;neutral
 didn't get the job;worry
 and end least met cute engineer;surprise
 and just left and saw and she's still whack;worry
 and just love every little thing about;love
 and just saw something real sad dog with two broken back;worry
 and want you shut the fuck really hate living with step can't wait move;hate
 and wanted leave p.m. showing retreat;worry
 and wish gave you one last kiss;worry
 and i'm from extra extra two day stay mom's it's fun fun;fun
 and i'm listening wrong;neutral
 and i'm naughty cant even take have sit watch how proper dog owners will life ever the;sadness
 and the action racing;neutral
 and it's birthday everything worked fine the end convinced her not invite she didn't know;relief
 and it's off work only days until the finish;neutral
 and it's starting get cold;worry
 and its over now watch;neutral
 and jenny gorgeous love her want her;sadness
 and mike for bring even was really late and has get the;love
 and basketball flat and there was massive spider pavement now the sun has gone in.;hate
 and other got onto game site who will never see again;surprise
 and now for some;surprise
 and now smell maybe something but one place cooking;sadness
 and now all hungry and and too afraid;worry
 and now its raining;neutral
 and now mom and her friend are;worry
 and now the crazy all;relief
 and celebrate should watch some star wars richard;neutral
 and that note going bed happy mother's day all the other mom's out there love lady;love
 and other girls come and that i'm here;surprise
 and she was all like care about and made smile yea that teaches not drive;fun
 and another week this one has got better than the last;happiness
 and london car that's about 500 degrees with air;neutral
 and thanks for the gorgeous;love
 and the boss said thanks for all your work peace;neutral
 and the city the 18th most miserable;hate
 and the sun back could have more the kind weather had last january and like;happiness
 and the sun last;relief
 and then you find out today they had there first;neutral
 and they are really over and really hesitate over there are talk about this;hate
 and they are over nobody can really speculate about these things are disagree with anything;surprise
 and this what happens when swine gets all;worry
 and this picture her with from the bell;neutral
 and this stupid wont work downstairs;hate
 and this terrible cartoon that's supposed;hate
 and think that all i've ever played for just fun suck marketing and;sadness
 and trash getting tomorrow night;sadness
 and have sunshine this;happiness
 and we're off exciting game like always;relief
 and were going tomorrow;neutral
 and why they think how much they want really want and fit but that's just not going happen;sadness
 and why everyone having nice weather but;surprise
 and little year old wanna why can't everyone just friends and not cliques like back the old days;sadness
 and you could have empire i'm with dad i'm freezing fully shivering else warm allowed;anger
 i'm accumulating money can use fancy finance thinking getting another saving for;happiness
 hand made dan made from exotic woods one which called purple heart;neutral
 flight back should landing soon;relief
 hoping down melbourne weight from last year;happiness
 hate how moods change right now immensely sad;sadness
 for one favorite things much that i'm doing night for;fun
 another one bites the dust;sadness
 through guess well done;love
 annoyed the didn't save when explicitly;neutral
 bang you never fail;relief
 day work not forward hate;sadness
 another amazing ever since got i've been having great days;happiness
 another bank holiday out the office;neutral
 another boring meeting attend;sadness
 another build something not right the big scheme;worry
 another day casino montreal;neutral
 another day gone have wake early again tomorrow;hate
 another day haven't got time play plus it's raining and chilly and also have headache going back sulking;worry
 another favorite local place bites the the place for the most amazing cuban closed;sadness
 another friday night in. man being;sadness
 another night with nothing works until;sadness
 another friend knocked pretty soon everyone will have goodbye carefree;worry
 another fun chilled wit green turtle the;happiness
 another gorgeous day here home this time weeks such depressing;sadness
 another great song sing along;neutral
 another great but i'm kind funny;happiness
 another lecturer was gob smacked how good our presentation was;happiness
 another please somebody hire but i'm late;worry
 another lake park kid going i'm not unique anymore;worry
 another long its the still call;sadness
 another long walk the hate;sadness
 another have lost the game more times today than any other day;worry
 another nice day working today can walk enjoy the weather;relief
 another night not sleeping;worry
 another one popped human and baby;love
 another about missing the next;sadness
 another song that makes cry and cry all day and night;love
 another two hours goes and sore;sadness
 another water leak the good side that get meet the girls previous next floors;worry
 detailed questions via can very it's get everything less than 140;worry
 questions for art actually entry deadline may 22nd;neutral
 anticipating tough day ahead;worry
 has his own where have you been all least saw few recent;neutral
 anxious for dance recital central will coach;worry
 any check out today tonight channel very handsome man tonight;neutral
 any city person want trade live the house comes skunks under;hate
 any legal students out there would love couple references cases bias jury;neutral
 any one watching hilarious;love
 any other mac users completely given;sadness
 any users out there have any tips how make the default install take knew would but;worry
 anybody else experiencing painful with;worry
 anybody else think that pretty much vista;neutral
 anybody have advice who use for printing biz cards besides overnight each biz card project;worry
 anybody have any new song;fun
 anybody have special drink requests for party;neutral
 anybody out there having beer right hate drinking mrs the other mrs;fun
 anybody have good tips for budget lodging;neutral
 anyone drive diesel any advice pros not interested old diesel need recent model;happiness
 anyone else train tripping national train leave comment your adventures the;love
 anyone else having problem their account the cant buy music and cant look account;worry
 anyone ever had that heavy feeling sadness their case rite;sadness
 anyone excited for harry like damn twilight postponed first love well off find some;happiness
 anyone got any yet the supernatural convention been waiting;neutral
 anyone got any remedies for neck haven't been able turn head properly without bad twinge for few days now;hate
 anyone got live chat was school saw hug and tackle;neutral
 anyone have super controller they want sell mine;love
 anyone have can borrow for the mean time while get;worry
 anyone have extra keane promise buy you drink and take for your;relief
 anyone have some need;worry
 anyone have tickets the movie some guy;hate
 anyone having it's eating;empty
 anyone know good compression tool for but just run;neutral
 anyone know what when your keeps;neutral
 anyone knows site like the swedish site the great useful but for;love
 anyone you heads know what from the surname need for;neutral
 anyone plan real estate this;relief
 anyone remember those well still have pretty;neutral
 anyone recommend artists with music similar;neutral
 anyone this the have slowed down let know out there and i'll follow;enthusiasm
 anyone want cooked i'm heating;empty
 anyone want chocolate its just gonna waste;neutral
 anyone want buy place the oregon one gorgeous area and unfortunately for must;neutral
 anyone want buy this anthropomorphic planter called only available till the 31st;neutral
 anyone want buy this anthropomorphic only available till the 31st;worry
 anyone want stop carl's and bring chicken can barely;worry
 can't take this shit mind will blow;worry
 having early night good night;neutral
 haven't looked this stuff what's i'm total legal and know these cases like none;neutral
 north korea could for devastating land talk say the;worry
 it's enjoy don't quite know what your kent but happy;happiness
 apparently never going tell got the still day off 2nd cup still the;empty
 apparently even doesn't work;worry
 apparently excessive heat just bad for cold excessive body all sofa not enough for gaming;worry
 apparently i'm not meant take dance lessons here;sadness
 apparently not getting drives school the morning well dad left school for this watching twilight;sadness
 apparently it's degrees and some comedy would great remedy why the hell did leave;sadness
 apparently it's day today like this have revision;sadness
 apparently its star wars day today may the 4th with you;surprise
 apparently with rose and adam without child has such wild;enthusiasm
 apparently the over the swine flu has seat the subway for this morning;worry
 apparently today happy star wars i'm suppose say may the 4th with;happiness
 apparently could not fixed the plus are being refunded the cost and can buy new;enthusiasm
 apparently you are not getting sad;sadness
 knows copy the not and upset;anger
 apple you set new british the dashboard weather for not the one tell;sadness
 apple fritters are like the perfect after you;neutral
 apple also rotten the just luck;hate
 apple expected launch new this name judy and addicted apple;surprise
 apples apples with the girls back long then wish this sunburn would peace out;neutral
 applying for part time hopefully someone needs some;worry
 lunch good but being here day off;enthusiasm
 approaching the weekend quite quickly and much more work left;sadness
 april showers bring may yea;enthusiasm
 work gets here soon then the fun can start;enthusiasm
 veronica the latest the known love coming poor;love
 archuleta cook will arrive;happiness
 are missing hear from its amazing miss guys;happiness
 are you going hate being around;worry
 still has that problem with;neutral
 got hit stupid much kid friendly;worry
 car crash its just horrible see her like that;hate
 the that out total anyone know it's must;sadness
 why the bathroom always closed when i'm late from break and gotta;worry
 can't avoid spelling bee now know the winning and word before having actually watched the;surprise
 don't feel too good;worry
 feel like lobster sunburn hurts;surprise
 just found out going here rock the bells and can't;sadness
 again gone given skimmed milk instead soy can't have milk throw;hate
 can't keep with these;worry
 guess gonna try sleep off some this horrible pain;neutral
 around hours left until day weekend and have too much work;worry
 easy tonight still sick;worry
 been trying thing won't let;neutral
 post did not get the package may have wait until tomorrow;worry
 idea what for this modern burma;worry
 safely san report that tossed seems longer have the constitution for;sadness
 arrives with these foresee wheel changing man;worry
 arriving home had great time with friends today;love
 arriving lots mails read and some work thanks god weekend just here;neutral
 there's nothing except slouch the computer all day;surprise
 better half made weather not black country but won't let put the our planned;worry
 art history didn't study;worry
 get this portfolio done for meeting with review;worry
 for the single now;relief
 reward for getting much done i'm playing world;fun
 been all night like and now the birds are keeping you awake;neutral
 the day couldn't get any once again involuntary audio audience the domestic bliss emanating from next door;hate
 turns out get see the;sadness
 this how attempted dance idea what the words the moves are;fun
 this point not going waste time all lost songs;relief
 and have been going out for two best two years ever;happiness
 old the answer the ultimate question the universe that's for all the fans;neutral
 predicted feel shit hate bein;hate
 might sentences not good enough for chester how can one rape year old how the;sadness
 were saw killer just finished pointing out that never seen killer;worry
 ready meal don't think ever the same again;sadness
 mean 6th and not gonna there wanna start right now pick;worry
 getting ugh i'm losing;worry
 asks can someone pass some;worry
 asks for take too god;happiness
 did anyone possibly get photo receiving camera died right that;worry
 figuring out this new alarm daddy gave loud think blew out ear drum;hate
 i'm sorry okay gave in. i'm such;sadness
 actually looking pretty glad changed topic the last minute;relief
 assumes taboo start with considering that the reply got started with love the;fun
 they said yes but looks like they scratched that plan the supply demand;neutral
 auto shop getting fix more;love
 wishing was here dance i'm gonna miss his great dancing but still having blast few drinks;sadness
 iron with white and can get for the next couple fun;neutral
 with the power damn lost power and could not buy;hate
 watching some and going;neutral
 for turn hope get with the reel music;happiness
 dinner with amazing person like call mom;love
 economics wanna tired and hate the and sick half classmates and wanna home and sleep;hate
 every gas look for postcards for;boredom
 work want somebody come;hate
 green hill with girls for spring formal yeah;worry
 for second time this;neutral
 home alone with not much;neutral
 home and sore knee;sadness
 home depot and one will help load plywood into van for some;worry
 home feeling very want take nap but;hate
 home all doing this weekend ruined;sadness
 home with her see you;happiness
 didn't see the full booked but night the museum was fun;happiness
 have very sore and sad because the sale house just went miss you;sadness
 bored someone about doing something this;empty
 but its gonna see the and his tomorrow for;love
 uncle after heart attack;worry
 with the one the work course;neutral
 new years love the traditional dances and;love
 work right busy morning;worry
 last bored the previous;sadness
 least get watch over time let's;happiness
 least wish came its not hot rainy;relief
 least they gotten big still say they are lucky have;love
 least two three times week turn the find comedy central already and have endure brief moment;happiness
 doc appointment poor has get shots;worry
 having some and listening let such sad song;sadness
 listening politics maybe some;neutral
 8th grade already gonna last all life;worry
 miss the game please keep;sadness
 with the girls tonight;fun
 just finished had the most peanut butter miss your;relief
 office ready work and waiting for release;neutral
 pool orlando got new kicks going miss best friend;sadness
 rocky whittier tonight with teacher pal mr. had great time chatting but one else;worry
 school then class have good;relief
 school again its boring and these people are playing country and;enthusiasm
 rusty just put love;happiness
 with everyone before the first the day;happiness
 can't wait get out here;fun
 spring wait for last time i'm here sad times;sadness
 with have work later;love
 with some favorite people made reservation for and have like people;happiness
 marketplace waiting see star;empty
 concert good see old friends and remember the old;surprise
 the hope makes guest appearance;happiness
 the nothin little hungry;sadness
 the art all feel very;hate
 the bus stop there's always big pile;hate
 the too many people here love you;love
 the dentist for first check she how she handles;worry
 the have hole tooth;neutral
